lon,lat,id,date,month,species
84.43087576,-59.86752486,154867_segment0,01/01/2017,1,humpback_whale
113.2799501,-24.99420787,154867_segment0,07/09/2016,9,humpback_whale
114.6201742,-34.15468859,154867_segment0,01/10/2016,10,humpback_whale
90.57628741,-42.94416923,154867_segment0,01/11/2016,11,humpback_whale
82.9008199,-57.38216245,154867_segment0,01/12/2016,12,humpback_whale
114.6856696,-32.84778449,154868_segment0,04/07/2016,7,humpback_whale
121.9961369,-16.66526568,154868_segment0,01/08/2016,8,humpback_whale
114.4689225,-33.28823916,154869_segment0,03/07/2016,7,humpback_whale
122.2302777,-16.65162583,154869_segment0,01/08/2016,8,humpback_whale
114.6181721,-33.06421835,154870_segment0,03/07/2016,7,humpback_whale
114.711654,-33.90328655,154871_segment0,03/07/2016,7,humpback_whale
113.9916727,-33.21377831,154872_segment0,03/07/2016,7,humpback_whale
126.2354855,-13.43906941,154872_segment0,01/08/2016,8,humpback_whale
114.4608582,-33.29410562,154873_segment0,03/07/2016,7,humpback_whale
114.6537051,-33.15715644,154874_segment0,03/07/2016,7,humpback_whale
120.0682779,-19.44830519,154874_segment0,01/08/2016,8,humpback_whale
114.8911302,-20.61629293,154874_segment0,01/09/2016,9,humpback_whale
100.1510613,-34.92315054,154874_segment0,01/10/2016,10,humpback_whale
112.980863,-25.01949201,154875_segment0,16/09/2016,9,humpback_whale
112.3047261,-31.80618889,154875_segment0,01/10/2016,10,humpback_whale
89.3007978,-53.28104606,154875_segment0,01/11/2016,11,humpback_whale
115.7756004,-22.44314879,154876_segment0,14/09/2016,9,humpback_whale
112.4975538,-30.32364004,154876_segment0,01/10/2016,10,humpback_whale
106.5199393,-43.1253159,154876_segment0,01/11/2016,11,humpback_whale
102.4325166,-52.29486826,154876_segment0,01/12/2016,12,humpback_whale
113.1517897,-23.52684274,154877_segment0,14/09/2016,9,humpback_whale
-3.030002935,-54.44330548,158093_segment0,01/01/2017,1,humpback_whale
-3.813578404,-56.79545671,158093_segment0,01/02/2017,2,humpback_whale
-6.491394973,-57.36938246,158093_segment0,01/03/2017,3,humpback_whale
0.898163435,-55.20327984,158093_segment0,01/04/2017,4,humpback_whale
17.68287845,-32.80401903,158093_segment0,31/10/2016,10,humpback_whale
17.58583666,-32.89046751,158093_segment0,01/11/2016,11,humpback_whale
-2.268897695,-50.01069418,158093_segment0,01/12/2016,12,humpback_whale
18.10206392,-33.8764406,158094_segment0,01/01/2017,1,humpback_whale
17.92535765,-32.5756303,158094_segment0,01/02/2017,2,humpback_whale
17.86992534,-31.51274982,158094_segment0,01/03/2017,3,humpback_whale
17.98499239,-32.27664586,158094_segment0,01/04/2017,4,humpback_whale
17.83787431,-32.8012269,158094_segment0,31/10/2016,10,humpback_whale
17.81046075,-32.8111696,158094_segment0,01/11/2016,11,humpback_whale
17.93548239,-32.64623665,158094_segment0,01/12/2016,12,humpback_whale
17.84021453,-32.75016406,158096_segment0,31/10/2016,10,humpback_whale
17.75803794,-32.60435255,158096_segment0,01/11/2016,11,humpback_whale
18.14128413,-32.45102957,158096_segment0,01/12/2016,12,humpback_whale
4.156253791,-53.74360381,158097_segment0,01/01/2017,1,humpback_whale
1.486136582,-56.23258289,158097_segment0,01/02/2017,2,humpback_whale
-0.359894039,-59.02467017,158097_segment0,01/03/2017,3,humpback_whale
3.215264064,-59.01391173,158097_segment0,01/04/2017,4,humpback_whale
17.86757801,-32.75331809,158097_segment0,31/10/2016,10,humpback_whale
17.86904632,-32.8620946,158097_segment0,01/11/2016,11,humpback_whale
18.30914345,-34.27392066,158097_segment0,01/12/2016,12,humpback_whale
17.8360204,-32.6747724,158098_segment0,01/11/2016,11,humpback_whale
-62.22124027,-64.74546709,166122_segment0,06/05/2017,5,humpback_whale
-62.36487315,-64.60200314,166123_segment0,05/05/2017,5,humpback_whale
-62.23984298,-64.70686087,166124_segment0,05/05/2017,5,humpback_whale
-62.12472523,-64.6544473,166125_segment0,05/05/2017,5,humpback_whale
-62.3127087,-64.62319832,166126_segment0,05/05/2017,5,humpback_whale
-62.26659977,-64.7120549,166127_segment0,04/05/2017,5,humpback_whale
-62.24789496,-64.62650559,166128_segment0,04/05/2017,5,humpback_whale
-62.77648419,-64.79075929,170328_segment0,01/03/2018,3,humpback_whale
58.16,20.11,171995_segment0,21/11/2017,11,humpback_whale
58.04,20.11,171995_segment0,01/12/2017,12,humpback_whale
76.92,8.323,171995_segment1,01/01/2018,1,humpback_whale
77.01,8.002,171995_segment1,01/02/2018,2,humpback_whale
72.99,15.15,171995_segment1,21/12/2017,12,humpback_whale
58.22,19.75,171995_segment2,01/02/2018,2,humpback_whale
58.22,19.75,171995_segment3,04/03/2018,3,humpback_whale
58.02,20.21,171996_segment0,18/11/2017,11,humpback_whale
56.03,18.02,171996_segment0,01/12/2017,12,humpback_whale
56.95,18.41,171996_segment1,01/01/2018,1,humpback_whale
56.56,17.51,171996_segment1,25/12/2017,12,humpback_whale
58,20.06,171999_segment0,18/11/2017,11,humpback_whale
58.05,20.2,171999_segment0,01/12/2017,12,humpback_whale
58.18,20.26,172006_segment0,16/11/2017,11,humpback_whale
58.07,20.17,172006_segment0,01/12/2017,12,humpback_whale
-63.71721041,-65.03157212,173519_segment0,07/03/2018,3,humpback_whale
-62.25741596,-64.5809556,173522_segment0,07/03/2018,3,humpback_whale
-62.74850849,-64.80274908,173523_segment0,01/03/2018,3,humpback_whale
-62.72492219,-64.79999554,173524_segment0,01/03/2018,3,humpback_whale
-60.98411694,-64.0604346,173525_segment0,27/02/2018,2,humpback_whale
-61.95868468,-63.9444848,173525_segment0,01/03/2018,3,humpback_whale
-62.69014083,-64.73787192,173526_segment0,07/03/2018,3,humpback_whale
-60.94870858,-64.13339332,173528_segment0,27/02/2018,2,humpback_whale
-61.04278552,-64.15111962,173528_segment0,01/03/2018,3,humpback_whale
-62.69380725,-64.79702613,173530_segment0,01/03/2018,3,humpback_whale
-61.0194886,-64.07867609,173531_segment0,27/02/2018,2,humpback_whale
-60.93290835,-64.14073404,173531_segment0,01/03/2018,3,humpback_whale
-159.7239625,21.96092,1995HI-10822,27/03/1995,3,humpback_whale
-160.0970625,25.212695,1995HI-10822,01/04/1995,4,humpback_whale
-159.6979625,21.90040875,1995HI-10824,26/03/1995,3,humpback_whale
-159.800025,22.03974,1995HI-10826,01/04/1995,4,humpback_whale
-159.7,21.83985125,1995HI-23038,02/04/1995,4,humpback_whale
-159.7999375,21.96929625,1995HI-23039,27/03/1995,3,humpback_whale
-156.000025,19.83034,1996HI-00826,26/03/1996,3,humpback_whale
-156.099975,19.81034375,1996HI-00831,27/03/1996,3,humpback_whale
-155.999025,19.8890475,1996HI-00832,27/03/1996,3,humpback_whale
-134.5149375,56.99986125,1997AK-00843,03/07/1997,7,humpback_whale
-134.5012625,56.95035875,1997AK-01388,03/07/1997,7,humpback_whale
-134.5999875,56.98963375,1997AK-02082,04/07/1997,7,humpback_whale
-133.86625,56.94235625,1997AK-02082,01/08/1997,8,humpback_whale
-133.666825,57.27894375,1997AK-02082,01/09/1997,9,humpback_whale
-134,57.09782,1997AK-02083,05/07/1997,7,humpback_whale
-133.7,57.079175,1997AK-04173,11/07/1997,7,humpback_whale
-133.8991125,57.10909875,1997AK-04176,11/07/1997,7,humpback_whale
-134.04615,57.20963375,1997AK-04176,01/08/1997,8,humpback_whale
-133.6361125,57.267635,1997AK-04176,01/09/1997,9,humpback_whale
-133.7758,57.466955,1997AK-04176,01/10/1997,10,humpback_whale
-135.0291375,58.4310125,1997AK-04176,01/11/1997,11,humpback_whale
-138.826,55.30509625,1997AK-04176,01/12/1997,12,humpback_whale
-134.5989375,56.93983375,1997AK-04177,13/07/1997,7,humpback_whale
-134.6,56.99999125,1997AK-23030,14/07/1997,7,humpback_whale
-134.3376,56.86542875,1997AK-23030,01/08/1997,8,humpback_whale
-135.1050125,57.47796875,1997AK-23030,01/09/1997,9,humpback_whale
-134.5000375,57.0098225,1997AK-23031,14/07/1997,7,humpback_whale
-156.7000125,20.78210125,1997HI-00828,09/04/1997,4,humpback_whale
-158.116825,21.78442375,1997HI-00828,01/05/1997,5,humpback_whale
-156.699525,20.79214,1997HI-00830,05/04/1997,4,humpback_whale
-160.0229,43.869613,1997HI-00830,01/05/1997,5,humpback_whale
165.900313,53.203335,1997HI-00830,01/06/1997,6,humpback_whale
-156.6999,20.7922275,1997HI-00831,05/04/1997,4,humpback_whale
-156.649125,20.800135,1998HI-00847,14/04/1998,4,humpback_whale
-160.24545,25.293555,1998HI-00847,01/05/1998,5,humpback_whale
-156.7,20.76941375,1998HI-00848,08/04/1998,4,humpback_whale
-162.5727,34.677975,1998HI-00848,01/05/1998,5,humpback_whale
-156.7,20.8091825,1998HI-10826,15/04/1998,4,humpback_whale
-156.3603125,26.9008725,1998HI-10826,01/05/1998,5,humpback_whale
-132.55515,54.1398625,1998HI-10826,01/06/1998,6,humpback_whale
-134.1708,56.01671875,1998HI-10826,01/07/1998,7,humpback_whale
-134.695725,56.14799625,1998HI-10826,01/08/1998,8,humpback_whale
-156.7,20.8218575,1998HI-23035,15/04/1998,4,humpback_whale
-156.7000125,20.7501475,1998HI-23040,09/04/1998,4,humpback_whale
-109.4999875,23.020155,1998MX-10832,22/03/1998,3,humpback_whale
-109.5,23.0103925,1998MX-23032,22/03/1998,3,humpback_whale
-111.6286,25.5251925,1998MX-23032,01/04/1998,4,humpback_whale
-109.549775,22.9178075,1998MX-23037,30/03/1998,3,humpback_whale
-109.437975,22.55655375,1998MX-23037,01/04/1998,4,humpback_whale
-156.8,20.82028375,1999HI-01389,11/02/1999,2,humpback_whale
-156.64795,20.68595875,1999HI-01389,01/03/1999,3,humpback_whale
-156.8,20.79017875,1999HI-10825,11/02/1999,2,humpback_whale
-157.612925,20.94918,1999HI-10825,01/03/1999,3,humpback_whale
-156.7,20.78027375,1999HI-10828,11/02/1999,2,humpback_whale
-155.8161375,29.31566125,1999HI-10828,01/03/1999,3,humpback_whale
-147.36175,38.65244,1999HI-10828,01/04/1999,4,humpback_whale
-150.4607125,47.6978475,1999HI-10828,01/05/1999,5,humpback_whale
-164.444425,52.73491625,1999HI-10828,01/06/1999,6,humpback_whale
-163.0685875,54.16793625,1999HI-10828,01/07/1999,7,humpback_whale
-156.7004125,20.769855,1999HI-10830,10/02/1999,2,humpback_whale
-158.039975,22.19647375,1999HI-10830,01/03/1999,3,humpback_whale
-156.7,20.81991125,1999HI-10836,10/02/1999,2,humpback_whale
-157.4041125,21.2992075,1999HI-10836,01/03/1999,3,humpback_whale
-154.10325,26.611515,1999HI-10836,01/04/1999,4,humpback_whale
-156.7,20.76928125,1999HI-10842,14/02/1999,2,humpback_whale
-159.6993625,22.3253125,1999HI-10842,01/03/1999,3,humpback_whale
-156.7011125,20.83998,1999HI2-00840,15/12/1999,12,humpback_whale
-154.9816375,31.45853375,1999HI2-04177,01/01/2000,1,humpback_whale
-133.9000375,54.88892125,1999HI2-04177,01/02/2000,2,humpback_whale
-133.9084875,57.92093375,1999HI2-04177,01/03/2000,3,humpback_whale
-135.0751,57.45551875,1999HI2-04177,01/04/2000,4,humpback_whale
-135.261575,56.95842375,1999HI2-04177,01/05/2000,5,humpback_whale
-134.881375,56.36113625,1999HI2-04177,01/06/2000,6,humpback_whale
-156.8,20.86000125,1999HI2-04177,11/12/1999,12,humpback_whale
-156.617575,20.8544975,1999HI2-10820,01/01/2000,1,humpback_whale
-156.6000125,20.79001625,1999HI2-10820,16/12/1999,12,humpback_whale
-156.9585375,21.02627,1999HI2-10826,01/01/2000,1,humpback_whale
-156.699825,20.80003375,1999HI2-10826,09/12/1999,12,humpback_whale
-158.489375,21.49786125,1999HI2-23034,01/01/2000,1,humpback_whale
-156.7,20.78002375,1999HI2-23034,09/12/1999,12,humpback_whale
-156.58505,20.57847375,1999HI2-23036,01/01/2000,1,humpback_whale
-156.8,20.88997125,1999HI2-23036,13/12/1999,12,humpback_whale
-156.7012375,20.83991375,2000HI-00835,05/02/2000,2,humpback_whale
-160.5095875,23.58105125,2000HI-00835,01/03/2000,3,humpback_whale
-156.851475,21.01027625,2000HI-00836,02/02/2000,2,humpback_whale
-159.5911,22.03274125,2000HI-00836,01/03/2000,3,humpback_whale
-156.7,20.71,2000HI-02083,03/02/2000,2,humpback_whale
-111.000125,18.73050875,2003MX-00845,17/02/2003,2,humpback_whale
-109.1010375,22.59266,2003MX-00845,01/03/2003,3,humpback_whale
-105.874275,21.685905,2003MX-00845,01/04/2003,4,humpback_whale
-111,18.7102475,2003MX-01386,17/02/2003,2,humpback_whale
-110.9951625,18.8228225,2003MX-01386,01/03/2003,3,humpback_whale
-110.9397625,22.38714,2003MX-01386,01/04/2003,4,humpback_whale
-111.0005625,18.7534475,2003MX-01390,10/02/2003,2,humpback_whale
-110.6697875,18.8471625,2003MX-01390,01/03/2003,3,humpback_whale
-113.1040625,24.0148725,2003MX-01390,01/04/2003,4,humpback_whale
-134.0384875,43.04801875,2003MX-01390,01/05/2003,5,humpback_whale
-145.509525,59.89453875,2003MX-01390,01/06/2003,6,humpback_whale
-149.6870375,58.30551375,2003MX-01390,01/07/2003,7,humpback_whale
-111.0005,18.7600125,2003MX-04173,06/02/2003,2,humpback_whale
-110.989625,18.88403875,2003MX-04173,01/03/2003,3,humpback_whale
-110.9955625,18.72001875,2003MX-04176,09/02/2003,2,humpback_whale
-111.1423125,18.6380325,2003MX-04176,01/03/2003,3,humpback_whale
-110.9997125,18.7196075,2003MX-10823,08/02/2003,2,humpback_whale
-111.17605,18.84295,2003MX-10823,01/03/2003,3,humpback_whale
-110.9999875,18.74387625,2003MX-10824,17/02/2003,2,humpback_whale
-110.9273375,18.705595,2003MX-10824,01/03/2003,3,humpback_whale
-118.859875,23.95066,2003MX-10824,01/04/2003,4,humpback_whale
-140.0439125,39.25127375,2003MX-10824,01/05/2003,5,humpback_whale
-111.00025,18.74389625,2003MX-10825,07/02/2003,2,humpback_whale
-110.746925,19.36553625,2003MX-10825,01/03/2003,3,humpback_whale
-119.2280125,28.71406875,2003MX-10825,01/04/2003,4,humpback_whale
-126.024,48.92381375,2003MX-10825,01/05/2003,5,humpback_whale
-125.682925,48.671645,2003MX-10825,01/06/2003,6,humpback_whale
-110.984475,18.71034,2003MX-10827,17/02/2003,2,humpback_whale
-109.6460625,20.56185,2003MX-10827,01/03/2003,3,humpback_whale
-111.1597625,22.58161,2003MX-10827,01/04/2003,4,humpback_whale
-111.0004375,18.74919125,2003MX-10833,15/02/2003,2,humpback_whale
-110.948375,18.7454275,2003MX-10833,01/03/2003,3,humpback_whale
-62.07985773,-64.27828202,2007ANT-23031_segment0,25/02/2007,2,humpback_whale
-62.21747247,-64.23124687,2007ANT-23031_segment0,01/03/2007,3,humpback_whale
-62.89534724,-64.80671519,2007ANT-23031_segment0,01/04/2007,4,humpback_whale
-64.62877984,-65.32772036,2007ANT-23031_segment0,01/05/2007,5,humpback_whale
-133.899925,57.325629,2014AK-00826,14/11/2014,11,humpback_whale
-133.9,57.330916,2014AK-00835,14/11/2014,11,humpback_whale
-133.405663,54.203915,2014AK-00835,01/12/2014,12,humpback_whale
-133.899962,57.329313,2014AK-00836,14/11/2014,11,humpback_whale
-134,57.709517,2014AK-00841,19/11/2014,11,humpback_whale
-133.798875,57.409166,2014AK-00841,01/12/2014,12,humpback_whale
-133.9,57.339599,2014AK-00843,16/11/2014,11,humpback_whale
-141.81965,46.783694,2014AK-00843,01/12/2014,12,humpback_whale
-151.278188,21.732861,2014AK-00845,01/01/2015,1,humpback_whale
-156.916712,21.01676,2014AK-00845,01/02/2015,2,humpback_whale
-134,57.708676,2014AK-00845,20/11/2014,11,humpback_whale
-134.499775,56.100122,2014AK-00845,01/12/2014,12,humpback_whale
-134,57.694959,2014AK-02082,20/11/2014,11,humpback_whale
-134.000387,57.624919,2014AK-02082,01/12/2014,12,humpback_whale
-134.00005,57.709756,2014AK-04172,20/11/2014,11,humpback_whale
-137.113,52.225507,2014AK-04172,01/12/2014,12,humpback_whale
-124.7401625,40.20932625,2014AK-04173,01/01/2015,1,humpback_whale
-134,57.6735525,2014AK-04173,21/11/2014,11,humpback_whale
-133.8,57.43440875,2014AK-04173,01/12/2014,12,humpback_whale
-134,57.68989875,2014AK-04176,21/11/2014,11,humpback_whale
-134.0000125,57.66691,2014AK-04176,01/12/2014,12,humpback_whale
-134.00005,57.70753125,2014AK-05670,19/11/2014,11,humpback_whale
-133.171,57.00164,2014AK-05670,01/12/2014,12,humpback_whale
-133.900025,57.33009875,2014AK-05679,14/11/2014,11,humpback_whale
-137.6787,48.27541,2014AK-05679,01/12/2014,12,humpback_whale
-133.9996375,57.2701075,2014AK-05719,13/11/2014,11,humpback_whale
-136.2368375,56.052115,2014AK-05719,01/12/2014,12,humpback_whale
-143.174175,49.90432625,2014AK-05743,01/01/2015,1,humpback_whale
-132.7999,56.70056,2014AK-05743,23/11/2014,11,humpback_whale
-132.8981,56.8241125,2014AK-05743,01/12/2014,12,humpback_whale
-133.9,57.32998125,2014AK-05843,17/11/2014,11,humpback_whale
-134,57.70965875,2014AK-05878,20/11/2014,11,humpback_whale
-133.9,57.33991625,2014AK-05882,17/11/2014,11,humpback_whale
-133.8979375,57.7520975,2014AK-05882,01/12/2014,12,humpback_whale
-134,57.69533,2014AK-05883,20/11/2014,11,humpback_whale
-133.999975,57.259915,2014AK-05910,13/11/2014,11,humpback_whale
-149.8142125,40.57383375,2014AK-05910,01/12/2014,12,humpback_whale
-134,57.709865,2014AK-23039,19/11/2014,11,humpback_whale
-134.0060625,57.6687825,2014AK-23039,01/12/2014,12,humpback_whale
-134.0999375,57.701915,2015AK-00827,10/11/2015,11,humpback_whale
-135.0444625,58.69439,2015AK-00827,01/12/2015,12,humpback_whale
-134.0999875,57.790335,2015AK-00848,11/11/2015,11,humpback_whale
-134.090325,57.71061125,2015AK-00848,01/12/2015,12,humpback_whale
-132.700075,56.74160125,2015AK-01386,17/11/2015,11,humpback_whale
-141.91555,48.57145375,2015AK-01386,01/12/2015,12,humpback_whale
-132.7000625,56.74087875,2015AK-02083,17/11/2015,11,humpback_whale
-133.0237625,56.97179,2015AK-02083,01/12/2015,12,humpback_whale
-132.67835,56.74487875,2015AK-04175,01/01/2016,1,humpback_whale
-132.7005125,56.7399325,2015AK-04175,17/11/2015,11,humpback_whale
-132.6999,56.745205,2015AK-04175,01/12/2015,12,humpback_whale
-134.1,57.76116625,2015AK-05641,16/11/2015,11,humpback_whale
-133.68225,56.84546625,2015AK-05641,01/12/2015,12,humpback_whale
-134.0969,57.7103175,2015AK-05655,10/11/2015,11,humpback_whale
-134.1,57.81092375,2015AK-05685,15/11/2015,11,humpback_whale
-148.8424125,45.63852625,2015AK-05685,01/12/2015,12,humpback_whale
-134.1,57.80925,2015AK-05746,12/11/2015,11,humpback_whale
-132.705675,56.74072125,2015AK-10829,17/11/2015,11,humpback_whale
-133.00015,56.95999,2015AK-10830,17/11/2015,11,humpback_whale
-146.7492125,33.0603825,2015AK-10833,01/01/2016,1,humpback_whale
-134.1,57.8017625,2015AK-10833,11/11/2015,11,humpback_whale
-134.5668375,54.25231625,2015AK-10833,01/12/2015,12,humpback_whale
-134.1,57.81981375,2015AK-10834,15/11/2015,11,humpback_whale
-131.5171375,51.28524875,2015AK-10834,01/12/2015,12,humpback_whale
-134.099875,57.7202425,2015AK-10840,10/11/2015,11,humpback_whale
-134.1,57.74970375,2015AK-23029,15/11/2015,11,humpback_whale
-138.0089,50.89515875,2015AK-23029,01/12/2015,12,humpback_whale
-134.1,57.8198025,2015AK-23030,16/11/2015,11,humpback_whale
-133.9084375,57.47400375,2015AK-23030,01/12/2015,12,humpback_whale
-134.09945,57.7127575,2015AK-23041,10/11/2015,11,humpback_whale
-130.8005875,49.7197175,2015AK-23041,01/12/2015,12,humpback_whale
-156.699825,20.73008125,2015HI-00830,20/01/2015,1,humpback_whale
-155.1669125,24.506515,2015HI-00830,01/02/2015,2,humpback_whale
-156.6998625,20.7150925,2015HI-00834,19/01/2015,1,humpback_whale
-156.649525,20.91199375,2015HI-00834,01/02/2015,2,humpback_whale
-156.6001625,20.7299,2015HI-00848,15/01/2015,1,humpback_whale
-156.5999875,20.6902475,2015HI-04174,18/01/2015,1,humpback_whale
-156.6,20.7606075,2015HI-05709,15/01/2015,1,humpback_whale
-157.2995875,21.1645375,2015HI-05709,01/02/2015,2,humpback_whale
-156.699975,20.79783,2015HI-05746,15/01/2015,1,humpback_whale
-156.730875,21.0175175,2015HI-05746,01/02/2015,2,humpback_whale
-156.6,20.75964,2015HI-05938,15/01/2015,1,humpback_whale
-156.60845,20.670125,2015HI-10822,19/01/2015,1,humpback_whale
-157.70535,20.99867875,2015HI-10822,01/02/2015,2,humpback_whale
-156.7,20.71164875,2015HI-10842,16/01/2015,1,humpback_whale
-156.8185125,20.89351625,2015HI-10842,01/02/2015,2,humpback_whale
-156.7,20.73329625,2015HI-1386,17/01/2015,1,humpback_whale
-156.6152125,20.7449425,2015HI-1387,19/01/2015,1,humpback_whale
-156.599925,20.68991875,2015HI-1389,18/01/2015,1,humpback_whale
-156.67105,20.72954375,2015HI-1390,16/01/2015,1,humpback_whale
-157.6520875,20.88697,2015HI-1390,01/02/2015,2,humpback_whale
-156.599975,20.7193525,2015HI-2083,21/01/2015,1,humpback_whale
-156.6000875,20.70488875,2015HI-23034,15/01/2015,1,humpback_whale
-156.5028125,20.6990875,2015HI-23035,20/01/2015,1,humpback_whale
-156.6867375,20.72006125,2015HI-23038,20/01/2015,1,humpback_whale
-157.51025,20.94671375,2015HI-23038,01/02/2015,2,humpback_whale
-156.6,20.66233125,2015HI-23043,18/01/2015,1,humpback_whale
-157.3036375,21.16240875,2015HI-23043,01/02/2015,2,humpback_whale
-62.0933632,-64.41729159,20683_segment0,18/01/2004,1,humpback_whale
-61.29961385,-63.86987384,20683_segment0,01/02/2004,2,humpback_whale
-62.61571373,-64.37399691,20683_segment0,01/03/2004,3,humpback_whale
-61.78542255,-64.20495261,20689_segment0,18/01/2004,1,humpback_whale
-65.83584354,-65.69703561,20689_segment0,01/02/2004,2,humpback_whale
-75.05258487,-65.32172512,20689_segment0,01/03/2004,3,humpback_whale
9.10165707,-2.55208298,2082_segment0,13/09/2002,9,humpback_whale
10.45539156,-10.0594749,2082_segment0,01/10/2002,10,humpback_whale
4.336259746,-33.97222536,2082_segment0,01/11/2002,11,humpback_whale
3.574965973,-54.1019923,2082_segment0,01/12/2002,12,humpback_whale
-60.85107016,-63.77166357,21809_segment0,21/01/2005,1,humpback_whale
-59.37788528,-63.45981233,21809_segment0,01/02/2005,2,humpback_whale
-63.32053979,-64.81716784,24639_segment0,24/01/2005,1,humpback_whale
-65.1661031,-64.99694604,24639_segment0,01/02/2005,2,humpback_whale
-61.859167,-63.98304694,24640_segment0,25/01/2005,1,humpback_whale
-64.00480742,-64.58821662,24640_segment0,01/02/2005,2,humpback_whale
10.08936605,-2.963316828,4174_segment0,11/09/2002,9,humpback_whale
9.708981167,-4.975670381,4174_segment0,01/10/2002,10,humpback_whale
8.933105951,-18.130042,4174_segment0,01/11/2002,11,humpback_whale
-2.691191382,-47.50542519,4174_segment0,01/12/2002,12,humpback_whale
165.8447916,-66.87240189,53348_segment0,22/02/2010,2,humpback_whale
169.0675007,-68.48846495,53348_segment0,01/03/2010,3,humpback_whale
-176.7266577,-66.96679776,53736_segment0,23/02/2010,2,humpback_whale
-177.5176647,-66.72601093,53736_segment0,01/03/2010,3,humpback_whale
-167.1433617,-65.88829802,53736_segment0,01/04/2010,4,humpback_whale
-62.26799779,-64.46972331,63375_segment0,27/01/2006,1,humpback_whale
-61.91162665,-63.62764262,63375_segment0,01/02/2006,2,humpback_whale
-59.66677232,-63.58277978,63375_segment0,01/03/2006,3,humpback_whale
-61.74770974,-64.25064843,63376_segment0,27/01/2006,1,humpback_whale
-61.24623721,-64.0881809,63376_segment0,01/02/2006,2,humpback_whale
-62.20096599,-64.61640523,63377_segment0,29/01/2006,1,humpback_whale
-61.83296986,-64.34153899,63377_segment0,01/02/2006,2,humpback_whale
-61.88114012,-64.53794396,63378_segment0,29/01/2006,1,humpback_whale
-61.16662071,-64.27459373,63378_segment0,01/02/2006,2,humpback_whale
-63.38732626,-64.05195491,63378_segment0,01/03/2006,3,humpback_whale
-69.00655758,-68.09134044,63378_segment0,01/04/2006,4,humpback_whale
153.6147522,-28.17854446,64235_segment0,15/10/2010,10,humpback_whale
146.9568844,-40.75050837,64235_segment0,01/11/2010,11,humpback_whale
55.4,17.35,81126_segment0,13/03/2015,3,humpback_whale
58.04,20.13,81126_segment0,01/04/2015,4,humpback_whale
57.97,20.09,81126_segment0,01/05/2015,5,humpback_whale
58.03,19.87,87624_segment0,22/11/2015,11,humpback_whale
58.31,19.84,87624_segment0,01/12/2015,12,humpback_whale
55.49,17.71,87625_segment0,14/03/2015,3,humpback_whale
56.37,17.53,87625_segment0,01/04/2015,4,humpback_whale
58.71,19.8,87625_segment0,01/05/2015,5,humpback_whale
59.54,20.74,87625_segment0,01/06/2015,6,humpback_whale
53.85,16.78,87625_segment0,01/07/2015,7,humpback_whale
52.5,15.67,87625_segment0,01/08/2015,8,humpback_whale
55.55,17.62,87766_segment0,25/02/2014,2,humpback_whale
56.54,17.42,87766_segment0,01/03/2014,3,humpback_whale
57.86,19.68,87766_segment0,01/04/2014,4,humpback_whale
55.54185758,-20.86611978,87776-1,01/08/2013,8,humpback_whale
53.99899353,-18.85992324,87776-1,01/09/2013,9,humpback_whale
55.95,17.47,87777_segment0,11/03/2015,3,humpback_whale
57.88,19.77,87777_segment0,01/04/2015,4,humpback_whale
55.1649602,-20.88850815,87780-1,06/08/2013,8,humpback_whale
49.81070018,-17.14299031,87780-1,01/09/2013,9,humpback_whale
47.41023401,-24.37820632,87780-1,01/10/2013,10,humpback_whale
149.8241052,-38.08910839,88717_segment0,01/11/2008,11,humpback_whale
173.67678,-60.04254892,88718_segment0,01/01/2009,1,humpback_whale
150.0647407,-37.16776639,88718_segment0,25/10/2008,10,humpback_whale
149.0317394,-37.8842738,88718_segment0,01/11/2008,11,humpback_whale
148.4197392,-41.3211973,88718_segment0,01/12/2008,12,humpback_whale
55.20687272,-21.03445885,88721-1,05/08/2013,8,humpback_whale
149.8326897,-37.80727858,88722_segment0,29/10/2008,10,humpback_whale
147.6930826,-38.05382126,88722_segment0,01/11/2008,11,humpback_whale
168.0835609,-63.10013012,88723_segment0,01/01/2009,1,humpback_whale
149.891019,-37.97126249,88723_segment0,25/10/2008,10,humpback_whale
154.9943442,-41.04906369,88723_segment0,01/11/2008,11,humpback_whale
169.6899191,-42.79309434,88723_segment0,01/12/2008,12,humpback_whale
55.1653174,-20.99027677,88724-1,09/08/2013,8,humpback_whale
152.7663711,-62.27554545,88725_segment0,01/01/2009,1,humpback_whale
149.82291,-37.74809372,88725_segment0,26/10/2008,10,humpback_whale
148.1184195,-38.47766491,88725_segment0,01/11/2008,11,humpback_whale
152.2786746,-48.47606878,88725_segment0,01/12/2008,12,humpback_whale
-165.7888953,-66.10431309,88727_segment0,01/01/2016,1,humpback_whale
-177.9499402,-29.23285687,88727_segment0,09/10/2015,10,humpback_whale
-177.3001841,-44.52330028,88727_segment0,01/11/2015,11,humpback_whale
179.7423044,-63.66953398,88727_segment0,01/12/2015,12,humpback_whale
155.6719152,-62.24760251,88728_segment0,01/01/2009,1,humpback_whale
158.325874,-64.53919097,88728_segment0,01/02/2009,2,humpback_whale
149.8420534,-37.59777878,88728_segment0,01/11/2008,11,humpback_whale
156.4758724,-56.46157258,88728_segment0,01/12/2008,12,humpback_whale
119.8482135,-64.55822995,88729_segment0,01/01/2009,1,humpback_whale
101.663996,-61.79463398,88729_segment0,01/02/2009,2,humpback_whale
